node_1,node_2,chunk_id,count,edge
mandatory advance payments,low physician-to-patient ratio,"d4d0856dda254bea8a9555af565138b5,d4d0856dda254bea8a9555af565138b5",2,contextual proximity
mandatory advance payments,physicians,"d4d0856dda254bea8a9555af565138b5,d4d0856dda254bea8a9555af565138b5",2,contextual proximity
mandatory advance payments,underpaid physicians,"d4d0856dda254bea8a9555af565138b5,d4d0856dda254bea8a9555af565138b5",2,contextual proximity
mandatory advance payments,unnecessary referrals and prescriptions,"d4d0856dda254bea8a9555af565138b5,d4d0856dda254bea8a9555af565138b5",2,contextual proximity
many families falling into poverty,government of india,"87cd3df3e61444faa77c4869b97c5e84,87cd3df3e61444faa77c4869b97c5e84",2,contextual proximity
market-driven forces,cognitive platform,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
market-driven forces,digital divide,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
market-driven forces,digital literacy,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",3,contextual proximity
market-driven forces,digital technology,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
market-driven forces,healthcare delivery,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
market-driven forces,india,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",3,contextual proximity
market-driven forces,population proportion,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
market-driven forces,rural areas,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
market-driven forces,telemedicine,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
market-driven forces,urban areas,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
maternal and child mortality,cognitive platform,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
maternal and child mortality,digital divide,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
maternal and child mortality,digital literacy,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",3,contextual proximity
maternal and child mortality,digital technology,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
maternal and child mortality,healthcare delivery,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
maternal and child mortality,india,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",3,contextual proximity
maternal and child mortality,population proportion,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
maternal and child mortality,rural areas,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
maternal and child mortality,telemedicine,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
maternal and child mortality,urban areas,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
medical care,for-profit private health sector,"5f3ec768872e4818897d9b914ffc39cd,5f3ec768872e4818897d9b914ffc39cd",2,contextual proximity
medical care,government-funded health sector,"5f3ec768872e4818897d9b914ffc39cd,5f3ec768872e4818897d9b914ffc39cd",2,contextual proximity
medical care,india,"5f3ec768872e4818897d9b914ffc39cd,5f3ec768872e4818897d9b914ffc39cd",2,contextual proximity
medical care,individual informal provider clinics,"5f3ec768872e4818897d9b914ffc39cd,5f3ec768872e4818897d9b914ffc39cd,5f3ec768872e4818897d9b914ffc39cd",3,contextual proximity
medical care,narayana health,"5f3ec768872e4818897d9b914ffc39cd,5f3ec768872e4818897d9b914ffc39cd",2,contextual proximity
medical care,private health sector,"5f3ec768872e4818897d9b914ffc39cd,5f3ec768872e4818897d9b914ffc39cd,5f3ec768872e4818897d9b914ffc39cd,5f3ec768872e4818897d9b914ffc39cd",4,contextual proximity
medical care,world-class health facilities,"5f3ec768872e4818897d9b914ffc39cd,5f3ec768872e4818897d9b914ffc39cd",2,contextual proximity
medical colleges,contractual government posts,"364dc459174a48a0a4a8956bac421192,364dc459174a48a0a4a8956bac421192,364dc459174a48a0a4a8956bac421192",3,contextual proximity
medical colleges,corporate sector,"364dc459174a48a0a4a8956bac421192,364dc459174a48a0a4a8956bac421192,364dc459174a48a0a4a8956bac421192",3,contextual proximity
medical colleges,doctors,"364dc459174a48a0a4a8956bac421192,364dc459174a48a0a4a8956bac421192,364dc459174a48a0a4a8956bac421192",3,contextual proximity
medical colleges,doctors graduating from private sector colleges,"364dc459174a48a0a4a8956bac421192,364dc459174a48a0a4a8956bac421192,364dc459174a48a0a4a8956bac421192",3,contextual proximity
medical colleges,doctors’ professional autonomy,"364dc459174a48a0a4a8956bac421192,364dc459174a48a0a4a8956bac421192,364dc459174a48a0a4a8956bac421192",3,contextual proximity
medical colleges,erosion of status and opportunity,"364dc459174a48a0a4a8956bac421192,364dc459174a48a0a4a8956bac421192,364dc459174a48a0a4a8956bac421192",3,contextual proximity
medical colleges,fees,"364dc459174a48a0a4a8956bac421192,364dc459174a48a0a4a8956bac421192,364dc459174a48a0a4a8956bac421192",3,contextual proximity
medical colleges,flourishing practices,"364dc459174a48a0a4a8956bac421192,364dc459174a48a0a4a8956bac421192,364dc459174a48a0a4a8956bac421192",3,contextual proximity
medical colleges,india,"364dc459174a48a0a4a8956bac421192,364dc459174a48a0a4a8956bac421192,364dc459174a48a0a4a8956bac421192",3,contextual proximity
medical colleges,largest employer of doctors in india,"364dc459174a48a0a4a8956bac421192,364dc459174a48a0a4a8956bac421192,364dc459174a48a0a4a8956bac421192",3,contextual proximity
medical colleges,performance targets and practice constraints,"364dc459174a48a0a4a8956bac421192,364dc459174a48a0a4a8956bac421192,364dc459174a48a0a4a8956bac421192,364dc459174a48a0a4a8956bac421192,364dc459174a48a0a4a8956bac421192,364dc459174a48a0a4a8956bac421192",6,contextual proximity
medical colleges,private sector,"364dc459174a48a0a4a8956bac421192,364dc459174a48a0a4a8956bac421192,364dc459174a48a0a4a8956bac421192,364dc459174a48a0a4a8956bac421192,364dc459174a48a0a4a8956bac421192,364dc459174a48a0a4a8956bac421192,364dc459174a48a0a4a8956bac421192,364dc459174a48a0a4a8956bac421192,364dc459174a48a0a4a8956bac421192,364dc459174a48a0a4a8956bac421192,364dc459174a48a0a4a8956bac421192,364dc459174a48a0a4a8956bac421192",12,contextual proximity
medical colleges,private sector medical colleges,"364dc459174a48a0a4a8956bac421192,364dc459174a48a0a4a8956bac421192,364dc459174a48a0a4a8956bac421192",3,contextual proximity
medical colleges,star doctors,"364dc459174a48a0a4a8956bac421192,364dc459174a48a0a4a8956bac421192,364dc459174a48a0a4a8956bac421192",3,contextual proximity
medical colleges,young and early career doctors,"364dc459174a48a0a4a8956bac421192,364dc459174a48a0a4a8956bac421192,364dc459174a48a0a4a8956bac421192",3,contextual proximity
medical commission,medical education,"da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623",3,contextual proximity
medical commission,national medical council (nmc),"da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623",3,contextual proximity
medical commission,national medical council india,"da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623",2,contextual proximity
medical commission,nmc act,"da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623",4,contextual proximity
medical commission,states,"da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623",2,contextual proximity
medical devices,evin,"23b2d588473f40ab8a1a20fbea1826c4,23b2d588473f40ab8a1a20fbea1826c4,23b2d588473f40ab8a1a20fbea1826c4,23b2d588473f40ab8a1a20fbea1826c4",4,contextual proximity
medical devices,online training management information systems,"23b2d588473f40ab8a1a20fbea1826c4,23b2d588473f40ab8a1a20fbea1826c4,23b2d588473f40ab8a1a20fbea1826c4",3,contextual proximity
medical devices,"wearable, trackable technology","23b2d588473f40ab8a1a20fbea1826c4,23b2d588473f40ab8a1a20fbea1826c4",2,contextual proximity
medical education,centralizing control,"da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623",3,contextual proximity
medical education,centralizing control of medical education,"da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623",3,contextual proximity
medical education,clarity in interplay,"da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623",3,contextual proximity
medical education,coordinated implementation,"da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623",3,contextual proximity
medical education,"geographical, cultural, social, and economic diversity","da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623",3,contextual proximity
medical education,health professionals,"da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623",3,contextual proximity
medical education,healthcare services,"da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623",3,contextual proximity
medical education,medical commission,"da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623",3,contextual proximity
medical education,national medical council (nmc),"da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623",9,contextual proximity
medical education,national medical council india,"da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623",6,contextual proximity
medical education,nmc act,"da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623",12,contextual proximity
medical education,other reforms,"da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623",3,contextual proximity
medical education,pharmaceutical industries,"da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623",3,contextual proximity
medical education,private corporate sector,"da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623",3,contextual proximity
medical education,states,"da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623",6,contextual proximity
medical education,universal health coverage,"da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623",3,contextual proximity
medical examination and procedures,covid-19 pandemic,"742de6bc8f6d4c1685d255889fd455f5,742de6bc8f6d4c1685d255889fd455f5",2,contextual proximity
medical examination and procedures,innovations in digital technology,"742de6bc8f6d4c1685d255889fd455f5,742de6bc8f6d4c1685d255889fd455f5",2,contextual proximity
medical schools,active health workers density,"922b872d08ea41d8b15836911c75b40f,922b872d08ea41d8b15836911c75b40f,922b872d08ea41d8b15836911c75b40f,922b872d08ea41d8b15836911c75b40f",4,contextual proximity
medical schools,india,"922b872d08ea41d8b15836911c75b40f,922b872d08ea41d8b15836911c75b40f,922b872d08ea41d8b15836911c75b40f",3,contextual proximity
medical schools,national medical council,"922b872d08ea41d8b15836911c75b40f,922b872d08ea41d8b15836911c75b40f",2,contextual proximity
medical schools,paucity of skilled personnel,"922b872d08ea41d8b15836911c75b40f,922b872d08ea41d8b15836911c75b40f",2,contextual proximity
medical schools,policy recommendations,"922b872d08ea41d8b15836911c75b40f,922b872d08ea41d8b15836911c75b40f",2,contextual proximity
medical schools,private health sector,"922b872d08ea41d8b15836911c75b40f,922b872d08ea41d8b15836911c75b40f,922b872d08ea41d8b15836911c75b40f",3,contextual proximity
medical schools,read approach,"922b872d08ea41d8b15836911c75b40f,922b872d08ea41d8b15836911c75b40f",2,contextual proximity
medical schools,who threshold,"922b872d08ea41d8b15836911c75b40f,922b872d08ea41d8b15836911c75b40f",2,contextual proximity
medical tourism destination,for-profit private health sector,"27a68d31c4794bc3b8d90fe60c5713d7,27a68d31c4794bc3b8d90fe60c5713d7,27a68d31c4794bc3b8d90fe60c5713d7",3,contextual proximity
medical tourism industry,issue of paucity of skilled personnel,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",3,contextual proximity
medical tourism industry,paucity of skilled personnel,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",3,contextual proximity
medical tourism industry,private sector,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",3,contextual proximity
medical tourism industry,read approach,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",2,contextual proximity
medical tourism industry,recommendations to address paucity of quality health personnel,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",4,contextual proximity
medical tourism revenue,for-profit private health sector,"27a68d31c4794bc3b8d90fe60c5713d7,27a68d31c4794bc3b8d90fe60c5713d7,27a68d31c4794bc3b8d90fe60c5713d7",3,contextual proximity
medical tourists,for-profit private health sector,"27a68d31c4794bc3b8d90fe60c5713d7,27a68d31c4794bc3b8d90fe60c5713d7,27a68d31c4794bc3b8d90fe60c5713d7",3,contextual proximity
medical tourists in 2015,for-profit private health sector,"27a68d31c4794bc3b8d90fe60c5713d7,27a68d31c4794bc3b8d90fe60c5713d7,27a68d31c4794bc3b8d90fe60c5713d7",3,contextual proximity
medicalization,for-profit private health sector,"27a68d31c4794bc3b8d90fe60c5713d7,27a68d31c4794bc3b8d90fe60c5713d7,27a68d31c4794bc3b8d90fe60c5713d7",3,contextual proximity
medicalization and corporatization,for-profit private health sector,"27a68d31c4794bc3b8d90fe60c5713d7,27a68d31c4794bc3b8d90fe60c5713d7,27a68d31c4794bc3b8d90fe60c5713d7",3,contextual proximity
medicine delivery,covid-19 pandemic,"742de6bc8f6d4c1685d255889fd455f5,742de6bc8f6d4c1685d255889fd455f5",2,contextual proximity
medicine delivery,innovations in digital technology,"742de6bc8f6d4c1685d255889fd455f5,742de6bc8f6d4c1685d255889fd455f5",2,contextual proximity
mental health stigma,cognitive platform,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
mental health stigma,digital divide,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
mental health stigma,digital literacy,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",3,contextual proximity
mental health stigma,digital technology,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
mental health stigma,healthcare delivery,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
mental health stigma,india,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",3,contextual proximity
mental health stigma,population proportion,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
mental health stigma,rural areas,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
mental health stigma,telemedicine,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
mental health stigma,urban areas,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
methodology for document analysis in health policy research,issue of paucity of skilled personnel,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",3,contextual proximity
methodology for document analysis in health policy research,paucity of skilled personnel,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",3,contextual proximity
methodology for document analysis in health policy research,private sector,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",3,contextual proximity
methodology for document analysis in health policy research,read approach,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",2,contextual proximity
